4.0	2.857200161088258e-05
16.0	5.952899664407596e-05
36.0	0.00017033599579008296
64.0	0.0003851470028166659
100.0	0.0007288420019904152
144.0	0.0011602419981500134
196.0	0.0016606470016995445
256.0	0.0024748240030021407
324.0	0.0037752919961349107
400.0	0.002941949998785276
484.0	0.004448050000064541
576.0	0.004010673001175746
676.0	0.004874252001172863
784.0	0.008067438000580296
900.0	0.0073773760013864376
1024.0	0.009017014999699313
1156.0	0.010616120001941454
1296.0	0.012310130005062092
1444.0	0.01522131000092486
1600.0	0.01748981699347496
1764.0	0.01966428400191944
1936.0	0.022811278999142814
2116.0	0.026190427000983618
2304.0	0.029962385997350793
2500.0	0.033158281999931205
2704.0	0.03960871799790766
2916.0	0.04191257999627851
3136.0	0.04656085700116819
3364.0	0.05215862400655169
3600.0	0.05692239999916637
3844.0	0.06331686299381545
4096.0	0.07031868600461166
4356.0	0.07611874400026863
4624.0	0.08691108399943914
4900.0	0.09009588699700544
5184.0	0.09843877799721668
5476.0	0.10849190199951408
5776.0	0.11673424399486976
6084.0	0.13462431999505498
6400.0	0.13486160100001143
6724.0	0.14485705900005996
7056.0	0.1568900600032066
7396.0	0.1669648819952272
7744.0	0.17920196700288216
8100.0	0.19458976900205016
