2.0	0.0001225000000006915
4.0	1.1899999999620547e-05
6.0	5.100000000091143e-06
8.0	5.9000000005582365e-06
10.0	4.800000000138027e-06
12.0	5.5999999997169425e-06
14.0	6.5999999998567205e-06
16.0	5.300000000652005e-06
18.0	7.09999999948252e-06
20.0	6.700000000137152e-06
22.0	7.1999999997629516e-06
24.0	2.1000000000270802e-05
26.0	1.210000000018141e-05
28.0	9.100000000650255e-06
30.0	3.0100000000032878e-05
32.0	9.600000000276054e-06
34.0	3.0100000000032878e-05
36.0	4.619999999988522e-05
38.0	3.909999999951452e-05
40.0	1.479999999975945e-05
42.0	3.3800000000638875e-05
44.0	7.179999999973319e-05
46.0	4.010000000054248e-05
48.0	5.930000000020641e-05
50.0	4.080000000072914e-05
52.0	6.57999999997827e-05
54.0	5.870000000030018e-05
56.0	6.790000000034269e-05
58.0	8.419999999986771e-05
60.0	7.16000000000605e-05
62.0	7.619999999963767e-05
64.0	6.609999999973581e-05
66.0	0.00034050000000007685
68.0	0.000190400000000146
70.0	0.00030800000000041905
72.0	0.0002111000000004637
74.0	0.00018449999999958777
76.0	0.0002455000000001206
78.0	0.0002225999999998507
80.0	0.00021510000000013463
82.0	0.00021849999999989933
84.0	0.0001899000000005202
86.0	0.00018980000000023978
88.0	0.0002288999999997543
90.0	0.00019519999999939586
92.0	0.00020960000000069812
94.0	0.000250699999999604
96.0	0.00019700000000000273
98.0	0.00020000000000042206
100.0	0.00024610000000002685
102.0	0.0002162999999999471
104.0	0.00022229999999989758
106.0	0.0002162999999999471
108.0	0.00023449999999947124
110.0	0.00028669999999930695
112.0	0.0002333999999999392
114.0	0.00025610000000053645
116.0	0.00026550000000025165
118.0	0.0002518999999994165
120.0	0.00028719999999982093
122.0	0.0002665999999997837
124.0	0.00027989999999977755
126.0	0.0003245999999998972
128.0	0.0002499000000000251
130.0	0.00027389999999982706
132.0	0.00030879999999999797
134.0	0.00033519999999942485
136.0	0.0003175999999998069
138.0	0.0003135999999992478
140.0	0.0003378000000004988
142.0	0.0003397999999998902
144.0	0.0003206999999996185
146.0	0.0003953999999994906
148.0	0.000360800000000161
150.0	0.0003581999999999752
152.0	0.0003763000000001071
154.0	0.0004204000000012087
156.0	0.0004576000000007241
158.0	0.00041940000000018074
160.0	0.0004262999999991024
162.0	0.00037930000000052644
164.0	0.00043970000000115306
166.0	0.00041580000000074335
168.0	0.00043760000000148125
170.0	0.0004414999999990954
172.0	0.0004689999999989425
174.0	0.0004796000000002465
176.0	0.0004030000000003753
178.0	0.0005044999999999078
180.0	0.0005217999999995726
182.0	0.0006427000000002181
184.0	0.0006176999999993882
186.0	0.0008742000000001582
188.0	0.000575200000000109
190.0	0.0005448999999995152
192.0	0.0007797000000007159
194.0	0.000633099999999942
196.0	0.0006474999999994679
198.0	0.0007909000000001498
200.0	0.0007148000000007926
202.0	0.0005873000000011785
204.0	0.0009534999999996074
206.0	0.0006778000000000617
208.0	0.0008112000000011221
210.0	0.0007948999999989326
212.0	0.0007494999999995144
214.0	0.0009770000000006718
216.0	0.0009663999999993678
218.0	0.001102400000000614
220.0	0.001050400000000451
222.0	0.0011577000000002613
224.0	0.0010437000000003138
226.0	0.0012054999999993044
228.0	0.0013301000000005558
230.0	0.0009057999999999566
